id_o,date,lont,lat,id_x
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 03:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 04:00:00,4.87,45.777,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 05:00:00,4.87,45.776,Minnie
